Timestamp,ElectricPower,IrradianceGlobal,Temperature
2021-09-22T13:15:00Z,395.4,,
2021-09-22T13:30:00Z,387.4,584.1,24.6
2021-09-22T13:45:00Z,390.6,560.9,24.6
2021-09-22T14:00:00Z,355,533.9,24.5
2021-09-22T14:15:00Z,335,496.6,25.1
2021-09-22T14:30:00Z,330.4,462.7,24.9
2021-09-22T14:45:00Z,294.8,433.7,25
2021-09-22T15:00:00Z,285.8,402.9,25
2021-09-22T15:15:00Z,245.4,372.4,25.7
2021-09-22T15:30:00Z,201.4,335.4,25.4
2021-09-22T15:45:00Z,175.8,294.5,25.5
2021-09-22T16:00:00Z,140,251.5,25.5
2021-09-22T16:15:00Z,108.8,210.8,25.1
2021-09-22T16:30:00Z,75,168.7,25.1
2021-09-22T16:45:00Z,50.6,128.6,24.8
2021-09-22T17:00:00Z,18.6,93.9,24.2
2021-09-22T17:15:00Z,7,55.8,23.6
2021-09-22T17:30:00Z,1,21.7,23.1
2021-09-22T17:45:00Z,0,6.1,22.7
2021-09-22T18:00:00Z,0,1.3,22.3
2021-09-22T18:15:00Z,0,0,22.1
2021-09-22T18:30:00Z,0,0,21.8
2021-09-22T18:45:00Z,0,0,21.3
2021-09-22T19:00:00Z,0,0,21
2021-09-22T19:15:00Z,0,0,20.8
2021-09-22T19:30:00Z,0,0,20.7
2021-09-22T19:45:00Z,0,0,20.5
2021-09-22T20:00:00Z,0,0,20.4
2021-09-22T20:15:00Z,0,0,20.5
2021-09-22T20:30:00Z,0,0,20.7
2021-09-22T20:45:00Z,0,0,20.3
2021-09-22T21:00:00Z,0,0,20.2
2021-09-22T21:15:00Z,0,0,20.4
2021-09-22T21:30:00Z,0,0,20.3
2021-09-22T21:45:00Z,0,0,20.3
2021-09-22T22:00:00Z,0,0,20.2
2021-09-22T22:15:00Z,0,0,20.2
2021-09-22T22:30:00Z,0,0,20.2
2021-09-22T22:45:00Z,0,0,20.2
2021-09-22T23:00:00Z,0,0,20.1
2021-09-22T23:15:00Z,0,0,19.9
2021-09-22T23:30:00Z,0,0,19.7
2021-09-22T23:45:00Z,0,0,19.5
2021-09-23T00:00:00Z,0,0,19.2
2021-09-23T00:15:00Z,0,0,19
2021-09-23T00:30:00Z,0,0,18.8
2021-09-23T00:45:00Z,0,0,18.7
2021-09-23T01:00:00Z,0,0,18.7
2021-09-23T01:15:00Z,0,0,18.8
2021-09-23T01:30:00Z,0,0,18.8
2021-09-23T01:45:00Z,0,0,18.9
2021-09-23T02:00:00Z,0,0,18.8
2021-09-23T02:15:00Z,0,0,18.7
2021-09-23T02:30:00Z,0,0,18.4
2021-09-23T02:45:00Z,0,0,18.3
2021-09-23T03:00:00Z,0,0,18.1
2021-09-23T03:15:00Z,0,0,18
2021-09-23T03:30:00Z,0,0,17.7
2021-09-23T03:45:00Z,0,0,17.7
2021-09-23T04:00:00Z,0,0,17.6
2021-09-23T04:15:00Z,0,0,17.6
2021-09-23T04:30:00Z,0,0,17.6
2021-09-23T04:45:00Z,0,0,17.8
2021-09-23T05:00:00Z,0,0,17.6
2021-09-23T05:15:00Z,0,0,17.7
2021-09-23T05:30:00Z,2.2,0.1,17.7
2021-09-23T05:45:00Z,1,2,17.7
2021-09-23T06:00:00Z,5.8,7.1,17.7
2021-09-23T06:15:00Z,11.6,15.2,17.7
2021-09-23T06:30:00Z,16.8,27.8,17.8
2021-09-23T06:45:00Z,18,37.3,17.8
2021-09-23T07:00:00Z,19.4,42.1,18
2021-09-23T07:15:00Z,20.6,40.8,17.9
2021-09-23T07:30:00Z,23.4,46.3,18.1
2021-09-23T07:45:00Z,30,49.5,18.2
2021-09-23T08:00:00Z,49.4,59.6,18.2
2021-09-23T08:15:00Z,77.2,94,18.3
2021-09-23T08:30:00Z,83,148.2,18.4
2021-09-23T08:45:00Z,103.8,172.2,18.6
2021-09-23T09:00:00Z,121.6,200.5,18.9
2021-09-23T09:15:00Z,158.8,241.7,19.1
2021-09-23T09:30:00Z,195.4,302.9,19.3
2021-09-23T09:45:00Z,214.8,331,19.7
2021-09-23T10:00:00Z,323.8,383.9,20.1
2021-09-23T10:15:00Z,292.4,505.8,20.2
2021-09-23T10:30:00Z,417.2,452,20.7
2021-09-23T10:45:00Z,380.4,591.7,21.1
2021-09-23T11:00:00Z,385.8,626.8,21.6
2021-09-23T11:15:00Z,420,632.5,21.7
2021-09-23T11:30:00Z,408.2,650,22
2021-09-23T11:45:00Z,425.2,660.3,21.7
2021-09-23T12:00:00Z,403.6,657,22.1
2021-09-23T12:15:00Z,425,641,22.7
2021-09-23T12:30:00Z,402.2,641.5,22.9
2021-09-23T12:45:00Z,405,626,23.3
2021-09-23T13:00:00Z,407,627,23.3
2021-09-23T13:15:00Z,306.8,632.2,23.5
2021-09-23T13:30:00Z,392.4,443.1,23.4
2021-09-23T13:45:00Z,391.4,461.1,23.2
2021-09-23T14:00:00Z,351,575.5,23.5
2021-09-23T14:15:00Z,306.4,568.9,24.5
2021-09-23T14:30:00Z,294.6,503.7,24.5
2021-09-23T14:45:00Z,140.6,467,24.4
2021-09-23T15:00:00Z,102.4,273.8,24
2021-09-23T15:15:00Z,181.2,183,23.6
2021-09-23T15:30:00Z,149,257.5,23.7
2021-09-23T15:45:00Z,137,250.3,24.1
2021-09-23T16:00:00Z,130.8,224.7,24.3
2021-09-23T16:15:00Z,85.4,199.8,24.1
2021-09-23T16:30:00Z,74,148.7,24.3
2021-09-23T16:45:00Z,38.4,126.1,23.6
2021-09-23T17:00:00Z,18,79.6,23.3
2021-09-23T17:15:00Z,6.2,36.7,23
2021-09-23T17:30:00Z,0.6,17,22.3
2021-09-23T17:45:00Z,0,4.3,22.1
2021-09-23T18:00:00Z,0,0.1,21.9
2021-09-23T18:15:00Z,0,0,21.8
2021-09-23T18:30:00Z,0,0,21.4
2021-09-23T18:45:00Z,0,0,21
2021-09-23T19:00:00Z,0,0,21
2021-09-23T19:15:00Z,0,0,21
2021-09-23T19:30:00Z,0,0,21
2021-09-23T19:45:00Z,0,0,20.9
2021-09-23T20:00:00Z,0,0,20.8
2021-09-23T20:15:00Z,0,0,20.6
2021-09-23T20:30:00Z,0,0,20.6
2021-09-23T20:45:00Z,0,0,20.6
2021-09-23T21:00:00Z,0,0,20.5
2021-09-23T21:15:00Z,0,0,20.2
2021-09-23T21:30:00Z,0,0,19.9
2021-09-23T21:45:00Z,0,0,19.7
2021-09-23T22:00:00Z,0,0,19.4
2021-09-23T22:15:00Z,0,0,19.2
2021-09-23T22:30:00Z,0,0,19
2021-09-23T22:45:00Z,0,0,18.9
2021-09-23T23:00:00Z,0,0,18.9
2021-09-23T23:15:00Z,0,0,18.8
2021-09-23T23:30:00Z,0,0,18.7
2021-09-23T23:45:00Z,0,0,18.4
2021-09-24T00:00:00Z,0,0,18.3
2021-09-24T00:15:00Z,0,0,18.4
2021-09-24T00:30:00Z,0,0,18.3
2021-09-24T00:45:00Z,0,0,18.2
2021-09-24T01:00:00Z,0,0,18.1
2021-09-24T01:15:00Z,0,0,18.1
2021-09-24T01:30:00Z,0,0,17.8
2021-09-24T01:45:00Z,0,0,17.6
2021-09-24T02:00:00Z,0,0,17.4
2021-09-24T02:15:00Z,0,0,17.4
2021-09-24T02:30:00Z,0,0,17.3
2021-09-24T02:45:00Z,0,0,17.3
2021-09-24T03:00:00Z,0,0,17.2
2021-09-24T03:15:00Z,0,0,17.1
2021-09-24T03:30:00Z,0,0,16.7
2021-09-24T03:45:00Z,0,0,16.6
2021-09-24T04:00:00Z,0,0,16.4
2021-09-24T04:15:00Z,0,0,16.3
2021-09-24T04:30:00Z,0,0,16.1
2021-09-24T04:45:00Z,0,0,15.9
2021-09-24T05:00:00Z,0,0,15.6
2021-09-24T05:15:00Z,0,0,15.6
2021-09-24T05:30:00Z,4.8,0.2,15.5
2021-09-24T05:45:00Z,5.6,4.4,15.5
2021-09-24T06:00:00Z,12.4,18,15.6
2021-09-24T06:15:00Z,18,42.2,15.8
2021-09-24T06:30:00Z,26.2,73.1,16
2021-09-24T06:45:00Z,41.8,108.6,16.2
2021-09-24T07:00:00Z,59.8,147.2,16.4
2021-09-24T07:15:00Z,86.2,189.9,16.6
2021-09-24T07:30:00Z,109,228.9,16.9
2021-09-24T07:45:00Z,136.6,267.8,17.3
2021-09-24T08:00:00Z,171.8,305.2,17.8
2021-09-24T08:15:00Z,191.6,339.9,18.8
2021-09-24T08:30:00Z,227.2,374.9,19.2
2021-09-24T08:45:00Z,242.6,406.2,19.8
2021-09-24T09:00:00Z,279.6,439.8,19.8
2021-09-24T09:15:00Z,290,467.9,20.6
2021-09-24T09:30:00Z,310.4,498,20.8
2021-09-24T09:45:00Z,342,521.9,20.9
2021-09-24T10:00:00Z,341.6,541.8,21.3
2021-09-24T10:15:00Z,373.4,560.4,21.4
2021-09-24T10:30:00Z,368,580.8,21.9
2021-09-24T10:45:00Z,398.8,598.2,22.6
2021-09-24T11:00:00Z,388.2,615.3,23
2021-09-24T11:15:00Z,416,623,23.3
2021-09-24T11:30:00Z,424.6,632.9,23.7
2021-09-24T11:45:00Z,408.8,640.5,23.9
2021-09-24T12:00:00Z,428.8,641.1,23.9
2021-09-24T12:15:00Z,407.4,637.6,23.9
2021-09-24T12:30:00Z,422.8,626.7,24.4
2021-09-24T12:45:00Z,397.8,615.5,24.8
2021-09-24T13:00:00Z,388,597.3,25
2021-09-24T13:15:00Z,399.2,578.5,24.9
2021-09-24T13:30:00Z,370.4,557.7,25.3
2021-09-24T13:45:00Z,373.2,535.6,25.4
2021-09-24T14:00:00Z,336.6,508.3,25.2
2021-09-24T14:15:00Z,317.2,474.8,25.8
2021-09-24T14:30:00Z,310.4,443.1,26.3
2021-09-24T14:45:00Z,280.2,414.4,26
2021-09-24T15:00:00Z,261.4,385.5,26.4
2021-09-24T15:15:00Z,215.4,347.4,26.1
2021-09-24T15:30:00Z,190.2,310.8,26.4
2021-09-24T15:45:00Z,147.8,273.8,26.5
2021-09-24T16:00:00Z,120.6,226,26.9
2021-09-24T16:15:00Z,93.8,187.9,26.4
2021-09-24T16:30:00Z,62.4,151.5,26.2
2021-09-24T16:45:00Z,34,110.3,26.1
2021-09-24T17:00:00Z,12.8,68.7,25.8
2021-09-24T17:15:00Z,4.4,36.7,25.3
2021-09-24T17:30:00Z,0,12.3,24.9
2021-09-24T17:45:00Z,0,2,24.5
2021-09-24T18:00:00Z,0,0,24.1
2021-09-24T18:15:00Z,0,0,23.9
2021-09-24T18:30:00Z,0,0,23.6
2021-09-24T18:45:00Z,0,0,23.2
2021-09-24T19:00:00Z,0,0,23
2021-09-24T19:15:00Z,0,0,22.8
2021-09-24T19:30:00Z,0,0,22.9
2021-09-24T19:45:00Z,0,0,22.4
2021-09-24T20:00:00Z,0,0,22.1
2021-09-24T20:15:00Z,0,0,21.7
2021-09-24T20:30:00Z,0,0,21.5
2021-09-24T20:45:00Z,0,0,21.2
2021-09-24T21:00:00Z,0,0,20.9
2021-09-24T21:15:00Z,0,0,20.7
2021-09-24T21:30:00Z,0,0,20.3
2021-09-24T21:45:00Z,0,0,20
2021-09-24T22:00:00Z,0,0,19.8
2021-09-24T22:15:00Z,0,0,19.9
2021-09-24T22:30:00Z,0,0,19.9
2021-09-24T22:45:00Z,0,0,19.8
2021-09-24T23:00:00Z,0,0,19.6
2021-09-24T23:15:00Z,0,0,19.4
2021-09-24T23:30:00Z,0,0,19.3
2021-09-24T23:45:00Z,0,0,19.2
2021-09-25T00:00:00Z,0,0,19
2021-09-25T00:15:00Z,0,0,18.7
2021-09-25T00:30:00Z,0,0,18.5
2021-09-25T00:45:00Z,0,0,18.6
2021-09-25T01:00:00Z,0,0,18.6
2021-09-25T01:15:00Z,0,0,18.3
2021-09-25T01:30:00Z,0,0,18.2
2021-09-25T01:45:00Z,0,0,18.2
2021-09-25T02:00:00Z,0,0,18.2
2021-09-25T02:15:00Z,0,0,18.3
2021-09-25T02:30:00Z,0,0,18.3
2021-09-25T02:45:00Z,0,0,18.2
2021-09-25T03:00:00Z,0,0,18.2
2021-09-25T03:15:00Z,0,0,18
2021-09-25T03:30:00Z,0,0,17.8
2021-09-25T03:45:00Z,0,0,18
2021-09-25T04:00:00Z,0,0,18.1
2021-09-25T04:15:00Z,0,0,18.3
2021-09-25T04:30:00Z,0,0,18.3
2021-09-25T04:45:00Z,0,0,18.2
2021-09-25T05:00:00Z,0,0,18.2
2021-09-25T05:15:00Z,0,0,18.2
2021-09-25T05:30:00Z,0,0.2,18.3
2021-09-25T05:45:00Z,0,2.2,18.3
2021-09-25T06:00:00Z,1.8,5.5,18.3
2021-09-25T06:15:00Z,4,9.2,18.4
2021-09-25T06:30:00Z,10.2,11.4,18.4
2021-09-25T06:45:00Z,16.2,23.5,18.4
2021-09-25T07:00:00Z,21.8,36,18.5
2021-09-25T07:15:00Z,28.2,44.2,18.5
2021-09-25T07:30:00Z,28.4,59.5,18.6
2021-09-25T07:45:00Z,29.2,58.9,18.7
2021-09-25T08:00:00Z,35,61.6,18.7
2021-09-25T08:15:00Z,47.8,71,18.7
2021-09-25T08:30:00Z,62.8,92.5,18.8
2021-09-25T08:45:00Z,54.8,103.5,18.9
2021-09-25T09:00:00Z,43.4,104.9,19
2021-09-25T09:15:00Z,47.6,93.7,19.1
2021-09-25T09:30:00Z,55.8,90.8,19.2
2021-09-25T09:45:00Z,61.4,112.8,19.1
2021-09-25T10:00:00Z,64.4,127.8,19.3
2021-09-25T10:15:00Z,62.8,126.4,19.2
2021-09-25T10:30:00Z,51.6,129.2,19.4
2021-09-25T10:45:00Z,39.8,110,19.4
2021-09-25T11:00:00Z,43,79.9,19.5
2021-09-25T11:15:00Z,66,86.4,19.4
2021-09-25T11:30:00Z,58,128,19.6
2021-09-25T11:45:00Z,58.4,120.3,19.6
2021-09-25T12:00:00Z,51.8,114.7,19.6
2021-09-25T12:15:00Z,47.4,102.7,19.6
2021-09-25T12:30:00Z,38.4,100.4,19.7
2021-09-25T12:45:00Z,64,82.7,19.9
2021-09-25T13:00:00Z,82.6,123.2,20
2021-09-25T13:15:00Z,40.6,163.4,20.2
2021-09-25T13:30:00Z,48.8,89.4,20.2
2021-09-25T13:45:00Z,33.4,94.5,20.2
2021-09-25T14:00:00Z,39.2,71.3,20.4
2021-09-25T14:15:00Z,14.8,83.5,20.2
2021-09-25T14:30:00Z,27.2,35.1,20.2
2021-09-25T14:45:00Z,52.6,51.8,20.2
2021-09-25T15:00:00Z,59.8,94.2,20.2
2021-09-25T15:15:00Z,25.4,122.1,20.3
2021-09-25T15:30:00Z,23.4,55,20.6
2021-09-25T15:45:00Z,16.6,52.9,20.6
2021-09-25T16:00:00Z,6.4,35.2,20.5
2021-09-25T16:15:00Z,12.2,18.9,20.5
2021-09-25T16:30:00Z,10.6,26.4,20.4
2021-09-25T16:45:00Z,6.2,23.7,20.5
2021-09-25T17:00:00Z,2,15.8,20.3
2021-09-25T17:15:00Z,0,9.1,20.2
2021-09-25T17:30:00Z,0,3.1,20.1
2021-09-25T17:45:00Z,0,0.3,20.2
2021-09-25T18:00:00Z,0,0.1,20.2
2021-09-25T18:15:00Z,0,0,20
2021-09-25T18:30:00Z,0,0,20.1
2021-09-25T18:45:00Z,0,0,20.1
2021-09-25T19:00:00Z,0,0,20.1
2021-09-25T19:15:00Z,0,0,20.2
2021-09-25T19:30:00Z,0,0,20.2
2021-09-25T19:45:00Z,0,0,20.3
2021-09-25T20:00:00Z,0,0,20.2
2021-09-25T20:15:00Z,0,0,20.1
2021-09-25T20:30:00Z,0,0,20.1
2021-09-25T20:45:00Z,0,0,20.1
2021-09-25T21:00:00Z,0,0,20.1
2021-09-25T21:15:00Z,0,0,20
2021-09-25T21:30:00Z,0,0,20.1
2021-09-25T21:45:00Z,0,0,19.9
2021-09-25T22:00:00Z,0,0,19.7
2021-09-25T22:15:00Z,0,0,19.6
2021-09-25T22:30:00Z,0,0,19.5
2021-09-25T22:45:00Z,0,0,19.6
2021-09-25T23:00:00Z,0,0,19.5
2021-09-25T23:15:00Z,0,0,19.5
2021-09-25T23:30:00Z,0,0,19.5
2021-09-25T23:45:00Z,0,0,19.6
2021-09-26T00:00:00Z,0,0,19.6
2021-09-26T00:15:00Z,0,0,19.6
2021-09-26T00:30:00Z,0,0,19.6
2021-09-26T00:45:00Z,0,0,19.4
2021-09-26T01:00:00Z,0,0,19.4
2021-09-26T01:15:00Z,0,0,19.2
2021-09-26T01:30:00Z,0,0,19.1
2021-09-26T01:45:00Z,0,0,19.1
2021-09-26T02:00:00Z,0,0.1,19.2
2021-09-26T02:15:00Z,0,0,19.3
2021-09-26T02:30:00Z,0,0,19.3
2021-09-26T02:45:00Z,0,0,19.3
2021-09-26T03:00:00Z,0,0.1,19.1
2021-09-26T03:15:00Z,0,0.1,18.9
2021-09-26T03:30:00Z,0,0.1,18.7
2021-09-26T03:45:00Z,1.8,0,18.6
2021-09-26T04:00:00Z,10.6,0,18.8
2021-09-26T04:15:00Z,16.2,0,18.9
2021-09-26T04:30:00Z,18,0,19
2021-09-26T04:45:00Z,13.4,0,19
2021-09-26T05:00:00Z,20.8,0,19
2021-09-26T05:15:00Z,12.6,0,19.1
2021-09-26T05:30:00Z,20.4,0.6,18.7
2021-09-26T05:45:00Z,31.2,1.6,18.1
2021-09-26T06:00:00Z,10.6,8.2,18
2021-09-26T06:15:00Z,16.2,23.9,18.1
2021-09-26T06:30:00Z,18,38.4,18.1
2021-09-26T06:45:00Z,13.4,41.8,18.3
2021-09-26T07:00:00Z,20.8,29.8,18.3
2021-09-26T07:15:00Z,12.6,48.1,18.3
2021-09-26T07:30:00Z,20.4,28.6,18.4
2021-09-26T07:45:00Z,31.2,37,18.4
2021-09-26T08:00:00Z,49.2,62.4,18.4
2021-09-26T08:15:00Z,57.6,86.7,18.4
2021-09-26T08:30:00Z,41,120.8,18.7
2021-09-26T08:45:00Z,11.4,95.4,18.7
2021-09-26T09:00:00Z,16.4,33,18.7
2021-09-26T09:15:00Z,59.6,29.6,18.5
2021-09-26T09:30:00Z,227,94.6,18.1
2021-09-26T09:45:00Z,145.2,379.4,18.4
2021-09-26T10:00:00Z,111.8,303,18.9
2021-09-26T10:15:00Z,75.8,224.9,19.3
2021-09-26T10:30:00Z,34.8,168.4,19.2
2021-09-26T10:45:00Z,36,78.3,19.1
2021-09-26T11:00:00Z,25.2,76.3,19.3
2021-09-26T11:15:00Z,13.6,57.3,19.3
2021-09-26T11:30:00Z,15.6,30.7,19.2
2021-09-26T11:45:00Z,28,36.4,19.1
2021-09-26T12:00:00Z,28.6,52.2,18.9
2021-09-26T12:15:00Z,24.2,64.6,18.8
2021-09-26T12:30:00Z,29.4,43.3,18.2
2021-09-26T12:45:00Z,25.2,56.9,17.6
2021-09-26T13:00:00Z,28.6,52.6,17.6
2021-09-26T13:15:00Z,46.2,55,17.6
2021-09-26T13:30:00Z,76.8,78,17.5
2021-09-26T13:45:00Z,81.2,135.1,17.7
2021-09-26T14:00:00Z,77.8,153.5,18.1
2021-09-26T14:15:00Z,73.8,146,18.1
2021-09-26T14:30:00Z,76.2,137.9,17.9
2021-09-26T14:45:00Z,86.2,148.4,18.1
2021-09-26T15:00:00Z,97.8,160.1,18.4
2021-09-26T15:15:00Z,122.2,177.3,19
2021-09-26T15:30:00Z,215.8,204.6,19
2021-09-26T15:45:00Z,182,313.8,19.4
2021-09-26T16:00:00Z,117.4,296.6,20.2
2021-09-26T16:15:00Z,83,196.8,21
2021-09-26T16:30:00Z,56.6,145.5,20.3
2021-09-26T16:45:00Z,24,104.4,20.1
2021-09-26T17:00:00Z,5.4,53.4,20
2021-09-26T17:15:00Z,1.8,17.4,19.9
2021-09-26T17:30:00Z,0,7.1,19.6
2021-09-26T17:45:00Z,0,0.8,19.3
2021-09-26T18:00:00Z,0,0,19.2
2021-09-26T18:15:00Z,0,0,19.1
2021-09-26T18:30:00Z,0,0,19
2021-09-26T18:45:00Z,0,0,18.8
2021-09-26T19:00:00Z,0,0,18.7
2021-09-26T19:15:00Z,0,0,18.5
2021-09-26T19:30:00Z,0,0,18.5
2021-09-26T19:45:00Z,0,0,18.4
2021-09-26T20:00:00Z,0,0,18.3
2021-09-26T20:15:00Z,0,0,18.3
2021-09-26T20:30:00Z,0,0,18.3
2021-09-26T20:45:00Z,0,0,18.1
2021-09-26T21:00:00Z,0,0,18.1
2021-09-26T21:15:00Z,0,0,18
2021-09-26T21:30:00Z,0,0,17.9
2021-09-26T21:45:00Z,0,0,17.5
2021-09-26T22:00:00Z,0,0,17.5
2021-09-26T22:15:00Z,0,0,17.4
2021-09-26T22:30:00Z,0,0,17.3
2021-09-26T22:45:00Z,0,0,17.3
2021-09-26T23:00:00Z,0,0,17.3
2021-09-26T23:15:00Z,0,0,17
2021-09-26T23:30:00Z,0,0,16.6
2021-09-26T23:45:00Z,0,0,16.5
2021-09-27T00:00:00Z,0,0,16.3
2021-09-27T00:15:00Z,0,0,16.1
2021-09-27T00:30:00Z,0,0,16.1
2021-09-27T00:45:00Z,0,0,15.9
2021-09-27T01:00:00Z,0,0,15.9
2021-09-27T01:15:00Z,0,0,15.8
2021-09-27T01:30:00Z,0,0,15.8
2021-09-27T01:45:00Z,0,0,15.8
2021-09-27T02:00:00Z,0,0,15.8
2021-09-27T02:15:00Z,0,0,15.7
2021-09-27T02:30:00Z,0,0,15.4
2021-09-27T02:45:00Z,0,0,15.2
2021-09-27T03:00:00Z,0,0,15
2021-09-27T03:15:00Z,0,0,15
2021-09-27T03:30:00Z,0,0,14.8
2021-09-27T03:45:00Z,0,0,14.7
2021-09-27T04:00:00Z,0,0,14.7
2021-09-27T04:15:00Z,1.8,0,14.6
2021-09-27T04:30:00Z,0,0,14.5
2021-09-27T04:45:00Z,0,0,14.4
2021-09-27T05:00:00Z,0,0,14.2
2021-09-27T05:15:00Z,0,0,14.3
2021-09-27T05:30:00Z,0.4,1,14.2
2021-09-27T05:45:00Z,7.6,6.6,14
2021-09-27T06:00:00Z,15.6,19.8,14.1
2021-09-27T06:15:00Z,22,48.3,14.2
2021-09-27T06:30:00Z,31.2,66.7,14.5
2021-09-27T06:45:00Z,50.6,94.8,14.9
2021-09-27T07:00:00Z,70.6,135.1,15.2
2021-09-27T07:15:00Z,81.4,187.2,15.5
2021-09-27T07:30:00Z,117,198,15.7
2021-09-27T07:45:00Z,132.8,239.7,16.1
2021-09-27T08:00:00Z,107.4,290.9,16.7
2021-09-27T08:15:00Z,153.6,219.5,17.1
2021-09-27T08:30:00Z,204.4,274.8,17.1
2021-09-27T08:45:00Z,246.2,382,17.6
2021-09-27T09:00:00Z,276.2,415.9,18.1
2021-09-27T09:15:00Z,309,470.9,18.3
2021-09-27T09:30:00Z,306.8,500.6,18.6
2021-09-27T09:45:00Z,249,530.8,19.2
2021-09-27T10:00:00Z,308.2,440.8,19.6
2021-09-27T10:15:00Z,338.6,431,19.9
2021-09-27T10:30:00Z,287.8,580.3,20.4
2021-09-27T10:45:00Z,279.6,479.4,20.6
2021-09-27T11:00:00Z,337,481.6,20.6
2021-09-27T11:15:00Z,331.8,511.9,20.6
2021-09-27T11:30:00Z,437,492.9,20.8
2021-09-27T11:45:00Z,367.2,626.3,21
2021-09-27T12:00:00Z,397,642.6,21.9
2021-09-27T12:15:00Z,306.2,607.1,22.4
2021-09-27T12:30:00Z,179.6,512.8,22.7
2021-09-27T12:45:00Z,298,331.9,22.6
2021-09-27T13:00:00Z,351.8,433.3,22.4
2021-09-27T13:15:00Z,343.6,562.9,23
2021-09-27T13:30:00Z,187.2,524.7,23.6
2021-09-27T13:45:00Z,105,334.8,23.6
2021-09-27T14:00:00Z,103.6,211.4,23.3
2021-09-27T14:15:00Z,88.8,197.4,22.9
2021-09-27T14:30:00Z,93.6,181.1,23
2021-09-27T14:45:00Z,96,177.1,22.6
2021-09-27T15:00:00Z,118.8,180.2,22.4
2021-09-27T15:15:00Z,138.4,205,22.7
2021-09-27T15:30:00Z,121.6,218.2,23.1
2021-09-27T15:45:00Z,187.2,186.2,22.9
2021-09-27T16:00:00Z,120.4,245.1,23.5
2021-09-27T16:15:00Z,89,194.3,24
2021-09-27T16:30:00Z,48,136.2,24.2
2021-09-27T16:45:00Z,23.6,91.4,23.7
2021-09-27T17:00:00Z,13.4,51.2,23.3
2021-09-27T17:15:00Z,3,38.5,23.2
2021-09-27T17:30:00Z,0,9.3,22.6
2021-09-27T17:45:00Z,0,1.7,22.3
2021-09-27T18:00:00Z,0,0,22.1
2021-09-27T18:15:00Z,0,0,21.7
2021-09-27T18:30:00Z,0,0,21.4
2021-09-27T18:45:00Z,0,0,21.1
2021-09-27T19:00:00Z,0,0,20.6
2021-09-27T19:15:00Z,0,0,20.3
2021-09-27T19:30:00Z,0,0,20.5
2021-09-27T19:45:00Z,0,0,20.7
2021-09-27T20:00:00Z,0,0,20.3
2021-09-27T20:15:00Z,0,0,20
2021-09-27T20:30:00Z,0,0,20
2021-09-27T20:45:00Z,0,0,19.9
2021-09-27T21:00:00Z,0,0,19.4
2021-09-27T21:15:00Z,0,0,19.2
2021-09-27T21:30:00Z,0,0,19
2021-09-27T21:45:00Z,0,0,18.7
2021-09-27T22:00:00Z,0,0,18.6
2021-09-27T22:15:00Z,0,0,18.6
2021-09-27T22:30:00Z,0,0,18.4
2021-09-27T22:45:00Z,0,0,18.3
2021-09-27T23:00:00Z,0,0,17.9
2021-09-27T23:15:00Z,0,0,17.6
2021-09-27T23:30:00Z,0,0,17.5
2021-09-27T23:45:00Z,0,0,17.6
2021-09-28T00:00:00Z,0,0,17.6
2021-09-28T00:15:00Z,0,0,17.3
2021-09-28T00:30:00Z,0,0,17
2021-09-28T00:45:00Z,0,0,16.8
2021-09-28T01:00:00Z,0,0,16.7
2021-09-28T01:15:00Z,0,0,16.6
2021-09-28T01:30:00Z,0,0,16.4
2021-09-28T01:45:00Z,0,0,16.2
2021-09-28T02:00:00Z,0,0,16
2021-09-28T02:15:00Z,0,0,15.9
2021-09-28T02:30:00Z,0,0,15.9
2021-09-28T02:45:00Z,0,0,15.9
2021-09-28T03:00:00Z,0,0,16
2021-09-28T03:15:00Z,0,0,16
2021-09-28T03:30:00Z,0,0,15.7
2021-09-28T03:45:00Z,0,0,15.6
2021-09-28T04:00:00Z,0,0,15.7
2021-09-28T04:15:00Z,0,0,15.6
2021-09-28T04:30:00Z,0,0,15.7
2021-09-28T04:45:00Z,0,0,15.8
2021-09-28T05:00:00Z,0,0,15.7
2021-09-28T05:15:00Z,0,0,15.5
2021-09-28T05:30:00Z,0,0,15.4
2021-09-28T05:45:00Z,3.8,2.8,15.1
2021-09-28T06:00:00Z,10.6,13.8,15.1
2021-09-28T06:15:00Z,17,33.4,15.1
2021-09-28T06:30:00Z,27.6,62.3,15.5
2021-09-28T06:45:00Z,65.4,101.6,15.7
2021-09-28T07:00:00Z,63,142,15.8
2021-09-28T07:15:00Z,92.4,179,16.1
2021-09-28T07:30:00Z,94.6,230.1,16.5
2021-09-28T07:45:00Z,127.8,226.2,16.7
2021-09-28T08:00:00Z,163.4,261.3,17.1
2021-09-28T08:15:00Z,164.6,329.2,17.7
2021-09-28T08:30:00Z,193.4,304.3,18.5
2021-09-28T08:45:00Z,233.2,355.2,18.6
2021-09-28T09:00:00Z,285.4,412.5,19.3
2021-09-28T09:15:00Z,291.6,473,19.6
2021-09-28T09:30:00Z,321.4,496.1,20
2021-09-28T09:45:00Z,337,515.5,20.5
2021-09-28T10:00:00Z,308.6,537.3,20.6
2021-09-28T10:15:00Z,325.6,475.6,20.8
2021-09-28T10:30:00Z,361.4,493.9,21.7
2021-09-28T10:45:00Z,412.4,526.8,22.4
2021-09-28T11:00:00Z,373.2,628.8,22.5
2021-09-28T11:15:00Z,404.2,607.2,22.4
